Course: GEOG141, Instructor: Mark A. Fonstad, Taught Count: 2, Aprec Avg: 16.29%, Failprec Avg: 14.18%, Faculty Status: 0
Course: GEOG141, Instructor: Devin Michael Lea, Taught Count: 3, Aprec Avg: 29.29%, Failprec Avg: 5.62%, Faculty Status: 0
Course: GEOG141, Instructor: Eric Allan Sproles, Taught Count: 1, Aprec Avg: 15.18%, Failprec Avg: 5.26%, Faculty Status: 0
Course: GEOG141, Instructor: Aaron Zettler-Mann, Taught Count: 1, Aprec Avg: 15.62%, Failprec Avg: 3.17%, Faculty Status: 0
Course: GEOG142, Instructor: Connie Lewis Johnston, Taught Count: 2, Aprec Avg: 18.93%, Failprec Avg: 8.63%, Faculty Status: 0
Course: GEOG142, Instructor: Jessie Hanna Clark, Taught Count: 1, Aprec Avg: 51.25%, Failprec Avg: 2.50%, Faculty Status: 0
Course: GEOG142, Instructor: Briana Kay Meier, Taught Count: 2, Aprec Avg: 37.37%, Failprec Avg: 6.94%, Faculty Status: 0
Course: GEOG142, Instructor: Denielle M. Perry, Taught Count: 1, Aprec Avg: 18.37%, Failprec Avg: 12.24%, Faculty Status: 0
Course: GEOG142, Instructor: Leslie Ann McLees, Taught Count: 2, Aprec Avg: 33.78%, Failprec Avg: 10.80%, Faculty Status: 0
Course: GEOG142, Instructor: Katharine Meehan, Taught Count: 1, Aprec Avg: 48.23%, Failprec Avg: 3.53%, Faculty Status: 0
Course: GEOG142, Instructor: Thomas Walter Ptak, Taught Count: 1, Aprec Avg: 30.14%, Failprec Avg: 35.62%, Faculty Status: 0
Course: GEOG142, Instructor: Shaul Cohen, Taught Count: 2, Aprec Avg: 28.49%, Failprec Avg: 5.17%, Faculty Status: 0
Course: GEOG142, Instructor: Maria Belen Norona, Taught Count: 1, Aprec Avg: 52.00%, Failprec Avg: 20.00%, Faculty Status: 0
Course: GEOG142, Instructor: Olivia Conniff Molden, Taught Count: 1, Aprec Avg: 41.51%, Failprec Avg: 2.89%, Faculty Status: 0
Course: GEOG181, Instructor: Christopher E. Bone, Taught Count: 3, Aprec Avg: 18.90%, Failprec Avg: 8.77%, Faculty Status: 0
Course: GEOG181, Instructor: Nicholas Adam Perdue, Taught Count: 3, Aprec Avg: 45.30%, Failprec Avg: 6.82%, Faculty Status: 0
Course: GEOG181, Instructor: Amy Kathleen Lobben, Taught Count: 1, Aprec Avg: 26.09%, Failprec Avg: 7.25%, Faculty Status: 0
Course: GEOG181, Instructor: Leslie Ann McLees, Taught Count: 1, Aprec Avg: 19.64%, Failprec Avg: 12.57%, Faculty Status: 0
Course: GEOG181, Instructor: Nicholas Peter Kohler, Taught Count: 1, Aprec Avg: 50.00%, Failprec Avg: 4.91%, Faculty Status: 0
Course: GEOG201, Instructor: Douglas W. Foster, Taught Count: 1, Aprec Avg: 11.36%, Failprec Avg: 20.45%, Faculty Status: 0
Course: GEOG201, Instructor: Anna Wiley Moore, Taught Count: 1, Aprec Avg: 27.27%, Failprec Avg: 18.18%, Faculty Status: 0
Course: GEOG201, Instructor: Leslie Ann McLees, Taught Count: 2, Aprec Avg: 22.08%, Failprec Avg: 10.85%, Faculty Status: 0
Course: GEOG201, Instructor: Dylan Patrick Brady, Taught Count: 1, Aprec Avg: 23.08%, Failprec Avg: 26.92%, Faculty Status: 0
Course: GEOG201, Instructor: Alexander B. Murphy, Taught Count: 1, Aprec Avg: 2.27%, Failprec Avg: 2.27%, Faculty Status: 0
Course: GEOG201, Instructor: Sanan Moradi, Taught Count: 1, Aprec Avg: 80.00%, Failprec Avg: 3.33%, Faculty Status: 0
Course: GEOG202, Instructor: Alexander B. Murphy, Taught Count: 3, Aprec Avg: 22.98%, Failprec Avg: 3.66%, Faculty Status: 0
Course: GEOG202, Instructor: Thomas Walter Ptak, Taught Count: 1, Aprec Avg: 39.73%, Failprec Avg: 8.22%, Faculty Status: 0
Course: GEOG204, Instructor: Douglas W. Foster, Taught Count: 1, Aprec Avg: 67.74%, Failprec Avg: 3.23%, Faculty Status: 0
Course: GEOG205, Instructor: Dylan Patrick Brady, Taught Count: 1, Aprec Avg: 15.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG208, Instructor: Connie Lewis Johnston, Taught Count: 2, Aprec Avg: 8.19%, Failprec Avg: 3.37%, Faculty Status: 0
Course: GEOG208, Instructor: Leslie Ann McLees, Taught Count: 3, Aprec Avg: 52.55%, Failprec Avg: 13.35%, Faculty Status: 0
Course: GEOG208, Instructor: Christine M. Carolan, Taught Count: 1, Aprec Avg: 68.75%, Failprec Avg: 6.25%, Faculty Status: 0
Course: GEOG208, Instructor: Nicholas Peter Kohler, Taught Count: 1, Aprec Avg: 34.29%, Failprec Avg: 5.73%, Faculty Status: 0
Course: GEOG209, Instructor: Shaul Cohen, Taught Count: 2, Aprec Avg: 32.65%, Failprec Avg: 0.78%, Faculty Status: 0
Course: GEOG209, Instructor: Zackery Ryan Thill, Taught Count: 1, Aprec Avg: 69.05%, Failprec Avg: 2.38%, Faculty Status: 0
Course: GEOG209, Instructor: Sanan Moradi, Taught Count: 1, Aprec Avg: 34.78%, Failprec Avg: 4.43%, Faculty Status: 0
Course: GEOG214, Instructor: Denielle M. Perry, Taught Count: 1, Aprec Avg: 26.41%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG214, Instructor: Graciela Maria Mercedes Lu, Taught Count: 1, Aprec Avg: 47.37%, Failprec Avg: 2.63%, Faculty Status: 0
Course: GEOG214, Instructor: Katharine Meehan, Taught Count: 1, Aprec Avg: 19.51%, Failprec Avg: 2.44%, Faculty Status: 0
Course: GEOG321, Instructor: Patrick Bartlein, Taught Count: 4, Aprec Avg: 33.05%, Failprec Avg: 0.83%, Faculty Status: 0
Course: GEOG322, Instructor: Jeffrey Robert Bandow, Taught Count: 1, Aprec Avg: 29.73%, Failprec Avg: 5.41%, Faculty Status: 0
Course: GEOG322, Instructor: Helen Willemien Beeson, Taught Count: 1, Aprec Avg: 71.43%, Failprec Avg: 14.29%, Faculty Status: 0
Course: GEOG322, Instructor: Patricia F. McDowell, Taught Count: 3, Aprec Avg: 24.45%, Failprec Avg: 6.29%, Faculty Status: 0
Course: GEOG323, Instructor: Daniel Girard Gavin, Taught Count: 3, Aprec Avg: 21.43%, Failprec Avg: 9.21%, Faculty Status: 0
Course: GEOG323, Instructor: Erin Mauryeen Herring, Taught Count: 2, Aprec Avg: 84.17%, Failprec Avg: 2.08%, Faculty Status: 0
Course: GEOG323, Instructor: Win Nadia Francis McLaughlin, Taught Count: 1, Aprec Avg: 65.06%, Failprec Avg: 0.01%, Faculty Status: 0
Course: GEOG341, Instructor: Ashley W. Jennings, Taught Count: 1, Aprec Avg: 79.17%, Failprec Avg: 4.17%, Faculty Status: 0
Course: GEOG341, Instructor: Shaul Cohen, Taught Count: 3, Aprec Avg: 14.97%, Failprec Avg: 3.71%, Faculty Status: 0
Course: GEOG341, Instructor: Zackery Ryan Thill, Taught Count: 1, Aprec Avg: 61.29%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG342, Instructor: Daniel Patrick Buck, Taught Count: 2, Aprec Avg: 32.54%, Failprec Avg: 3.67%, Faculty Status: 0
Course: GEOG342, Instructor: Dylan Patrick Brady, Taught Count: 2, Aprec Avg: 12.70%, Failprec Avg: 13.80%, Faculty Status: 0
Course: GEOG342, Instructor: Kuan-Chi Wang, Taught Count: 2, Aprec Avg: 36.93%, Failprec Avg: 4.07%, Faculty Status: 0
Course: GEOG343, Instructor: Xiaobo Su, Taught Count: 4, Aprec Avg: 11.40%, Failprec Avg: 1.23%, Faculty Status: 0
Course: GEOG343, Instructor: Douglas W. Foster, Taught Count: 1, Aprec Avg: 64.29%, Failprec Avg: 10.71%, Faculty Status: 0
Course: GEOG343, Instructor: Sanan Moradi, Taught Count: 1, Aprec Avg: 79.07%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG360, Instructor: Patricia F. McDowell, Taught Count: 4, Aprec Avg: 28.71%, Failprec Avg: 3.74%, Faculty Status: 0
Course: GEOG361, Instructor: Patrick Bartlein, Taught Count: 2, Aprec Avg: 33.94%, Failprec Avg: 4.85%, Faculty Status: 0
Course: GEOG361, Instructor: Erin Mauryeen Herring, Taught Count: 1, Aprec Avg: 68.29%, Failprec Avg: 2.44%, Faculty Status: 0
Course: GEOG391, Instructor: Leigh Johnson, Taught Count: 2, Aprec Avg: 29.14%, Failprec Avg: 9.87%, Faculty Status: 0
Course: GEOG399, Instructor: Shaul Cohen, Taught Count: 1, Aprec Avg: 75.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG410, Instructor: Daniel Patrick Buck, Taught Count: 1, Aprec Avg: 75.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG410, Instructor: Xiaobo Su, Taught Count: 2, Aprec Avg: 28.12%, Failprec Avg: 1.04%, Faculty Status: 0
Course: GEOG410, Instructor: Susan Wiley Hardwick, Taught Count: 1, Aprec Avg: 46.67%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG410, Instructor: Peter Walker, Taught Count: 1, Aprec Avg: 100.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG410, Instructor: Kathleen Mary Dwyer, Taught Count: 1, Aprec Avg: 75.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG425, Instructor: Mark A. Fonstad, Taught Count: 1, Aprec Avg: 64.29%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG427, Instructor: Patricia F. McDowell, Taught Count: 3, Aprec Avg: 34.49%, Failprec Avg: 0.07%, Faculty Status: 0
Course: GEOG432, Instructor: Patrick Bartlein, Taught Count: 1, Aprec Avg: 73.33%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG433, Instructor: Daniel Girard Gavin, Taught Count: 3, Aprec Avg: 53.55%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG441, Instructor: Alexander B. Murphy, Taught Count: 3, Aprec Avg: 29.37%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG441, Instructor: Anna Wiley Moore, Taught Count: 1, Aprec Avg: 43.75%, Failprec Avg: 3.12%, Faculty Status: 0
Course: GEOG442, Instructor: Katharine Meehan, Taught Count: 3, Aprec Avg: 48.25%, Failprec Avg: 4.14%, Faculty Status: 0
Course: GEOG442, Instructor: David Howard Kaplan, Taught Count: 1, Aprec Avg: 44.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG442, Instructor: Susan Wiley Hardwick, Taught Count: 1, Aprec Avg: 75.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG443, Instructor: Susan Wiley Hardwick, Taught Count: 1, Aprec Avg: 80.00%, Failprec Avg: 10.00%, Faculty Status: 0
Course: GEOG444, Instructor: Connie Lewis Johnston, Taught Count: 2, Aprec Avg: 46.76%, Failprec Avg: 2.63%, Faculty Status: 0
Course: GEOG445, Instructor: Anna Wiley Moore, Taught Count: 1, Aprec Avg: 73.68%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG445, Instructor: Douglas W. Foster, Taught Count: 1, Aprec Avg: 72.73%, Failprec Avg: 9.09%, Faculty Status: 0
Course: GEOG461, Instructor: Nicholas Peter Kohler, Taught Count: 4, Aprec Avg: 36.50%, Failprec Avg: 5.91%, Faculty Status: 0
Course: GEOG463, Instructor: Denielle M. Perry, Taught Count: 1, Aprec Avg: 71.43%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG465, Instructor: Denielle M. Perry, Taught Count: 1, Aprec Avg: 59.09%, Failprec Avg: 4.54%, Faculty Status: 0
Course: GEOG465, Instructor: Leigh Johnson, Taught Count: 1, Aprec Avg: 39.13%, Failprec Avg: 0.09%, Faculty Status: 0
Course: GEOG466, Instructor: Connie Lewis Johnston, Taught Count: 2, Aprec Avg: 70.47%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG471, Instructor: Donald Gordon Holtgrieve, Taught Count: 7, Aprec Avg: 57.24%, Failprec Avg: 2.69%, Faculty Status: 0
Course: GEOG475, Instructor: Xiaobo Su, Taught Count: 1, Aprec Avg: 45.16%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG475, Instructor: Daniel Patrick Buck, Taught Count: 1, Aprec Avg: 6.25%, Failprec Avg: 6.25%, Faculty Status: 0
Course: GEOG481, Instructor: Amy Kathleen Lobben, Taught Count: 1, Aprec Avg: 48.78%, Failprec Avg: 4.88%, Faculty Status: 0
Course: GEOG481, Instructor: Nicholas Peter Kohler, Taught Count: 5, Aprec Avg: 28.65%, Failprec Avg: 3.08%, Faculty Status: 0
Course: GEOG481, Instructor: Megen Elizabeth Brittell, Taught Count: 1, Aprec Avg: 50.00%, Failprec Avg: 3.85%, Faculty Status: 0
Course: GEOG481, Instructor: Hedda Rahel Schmidtke, Taught Count: 2, Aprec Avg: 37.29%, Failprec Avg: 1.62%, Faculty Status: 0
Course: GEOG482, Instructor: Nicholas Peter Kohler, Taught Count: 5, Aprec Avg: 39.73%, Failprec Avg: 1.54%, Faculty Status: 0
Course: GEOG482, Instructor: Christopher E. Bone, Taught Count: 1, Aprec Avg: 25.00%, Failprec Avg: 8.33%, Faculty Status: 0
Course: GEOG485, Instructor: James Thomas Dietrich, Taught Count: 1, Aprec Avg: 60.00%, Failprec Avg: 10.00%, Faculty Status: 0
Course: GEOG485, Instructor: Mark A. Fonstad, Taught Count: 1, Aprec Avg: 58.14%, Failprec Avg: 2.33%, Faculty Status: 0
Course: GEOG485, Instructor: Nicholas Peter Kohler, Taught Count: 2, Aprec Avg: 55.05%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG490, Instructor: Christopher E. Bone, Taught Count: 2, Aprec Avg: 55.88%, Failprec Avg: 11.76%, Faculty Status: 0
Course: GEOG490, Instructor: Nicholas Peter Kohler, Taught Count: 2, Aprec Avg: 29.23%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG490, Instructor: Joanna Rachelle Merson, Taught Count: 1, Aprec Avg: 83.33%, Failprec Avg: 0.00%, Faculty Status: 0
Course: GEOG493, Instructor: James Edwin Meacham, Taught Count: 3, Aprec Avg: 43.81%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY101, Instructor: Kara Marie Beasley, Taught Count: 1, Aprec Avg: 85.50%, Failprec Avg: 0.50%, Faculty Status: 0
Course: HPHY101, Instructor: Jennifer Ann Miner, Taught Count: 2, Aprec Avg: 37.34%, Failprec Avg: 2.78%, Faculty Status: 0
Course: HPHY102, Instructor: Robin M. Hopkins, Taught Count: 1, Aprec Avg: 27.50%, Failprec Avg: 10.00%, Faculty Status: 0
Course: HPHY102, Instructor: James John Hannigan, Taught Count: 1, Aprec Avg: 76.47%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY103, Instructor: James John Hannigan, Taught Count: 2, Aprec Avg: 29.25%, Failprec Avg: 5.33%, Faculty Status: 0
Course: HPHY104, Instructor: Vern L. Katz, Taught Count: 3, Aprec Avg: 47.45%, Failprec Avg: 6.61%, Faculty Status: 1
Course: HPHY105, Instructor: Ingrid Adrienne Skoog, Taught Count: 3, Aprec Avg: 48.09%, Failprec Avg: 2.78%, Faculty Status: 0
Course: HPHY105, Instructor: Elinor Louise Sullivan, Taught Count: 1, Aprec Avg: 60.00%, Failprec Avg: 1.33%, Faculty Status: 0
Course: HPHY111, Instructor: Sierra Dawson, Taught Count: 3, Aprec Avg: 66.85%, Failprec Avg: 2.90%, Faculty Status: 1
Course: HPHY211, Instructor: Jonathon Cory Miner, Taught Count: 4, Aprec Avg: 33.33%, Failprec Avg: 7.29%, Faculty Status: 0
Course: HPHY211, Instructor: Robin M. Hopkins, Taught Count: 8, Aprec Avg: 56.48%, Failprec Avg: 2.23%, Faculty Status: 0
Course: HPHY211, Instructor: Austin Dean Hocker, Taught Count: 1, Aprec Avg: 62.18%, Failprec Avg: 5.77%, Faculty Status: 0
Course: HPHY211, Instructor: Alice Sawyer Green Callahan, Taught Count: 1, Aprec Avg: 74.09%, Failprec Avg: 2.59%, Faculty Status: 0
Course: HPHY211, Instructor: Nicole Christiane Swann, Taught Count: 1, Aprec Avg: 69.23%, Failprec Avg: 0.71%, Faculty Status: 0
Course: HPHY212, Instructor: Andrew Robert Karduna, Taught Count: 4, Aprec Avg: 27.13%, Failprec Avg: 4.09%, Faculty Status: 1
Course: HPHY212, Instructor: James Thomas Davis, Taught Count: 1, Aprec Avg: 84.95%, Failprec Avg: 1.07%, Faculty Status: 0
Course: HPHY212, Instructor: Philip D. Matern, Taught Count: 5, Aprec Avg: 54.16%, Failprec Avg: 5.80%, Faculty Status: 0
Course: HPHY212, Instructor: Kimber Marie Mattox, Taught Count: 2, Aprec Avg: 48.27%, Failprec Avg: 2.03%, Faculty Status: 0
Course: HPHY321, Instructor: Jon W. Runyeon, Taught Count: 5, Aprec Avg: 24.92%, Failprec Avg: 7.53%, Faculty Status: 1
Course: HPHY321, Instructor: Jacqlyn Shiri Hyler, Taught Count: 1, Aprec Avg: 27.59%, Failprec Avg: 10.35%, Faculty Status: 0
Course: HPHY322, Instructor: Sierra Dawson, Taught Count: 4, Aprec Avg: 26.43%, Failprec Avg: 6.07%, Faculty Status: 1
Course: HPHY322, Instructor: Brett Romano Ely, Taught Count: 1, Aprec Avg: 32.00%, Failprec Avg: 4.00%, Faculty Status: 0
Course: HPHY322, Instructor: Kimber Marie Mattox, Taught Count: 1, Aprec Avg: 46.57%, Failprec Avg: 1.09%, Faculty Status: 0
Course: HPHY323, Instructor: Jon W. Runyeon, Taught Count: 7, Aprec Avg: 43.51%, Failprec Avg: 4.18%, Faculty Status: 1
Course: HPHY323, Instructor: Jennifer Ann Miner, Taught Count: 1, Aprec Avg: 33.33%, Failprec Avg: 3.03%, Faculty Status: 0
Course: HPHY324, Instructor: Sierra Dawson, Taught Count: 3, Aprec Avg: 31.52%, Failprec Avg: 4.52%, Faculty Status: 1
Course: HPHY324, Instructor: Kimber Marie Mattox, Taught Count: 5, Aprec Avg: 49.89%, Failprec Avg: 1.75%, Faculty Status: 0
Course: HPHY325, Instructor: Jennifer Ann Miner, Taught Count: 3, Aprec Avg: 59.64%, Failprec Avg: 2.41%, Faculty Status: 0
Course: HPHY325, Instructor: Jon W. Runyeon, Taught Count: 1, Aprec Avg: 25.93%, Failprec Avg: 3.70%, Faculty Status: 1
Course: HPHY325, Instructor: Robin M. Hopkins, Taught Count: 4, Aprec Avg: 16.51%, Failprec Avg: 3.44%, Faculty Status: 0
Course: HPHY325, Instructor: Jacqlyn Hyler King, Taught Count: 1, Aprec Avg: 85.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY333, Instructor: Anita D. Christie, Taught Count: 4, Aprec Avg: 21.81%, Failprec Avg: 3.59%, Faculty Status: 1
Course: HPHY333, Instructor: On-Yee Lo, Taught Count: 1, Aprec Avg: 78.02%, Failprec Avg: 2.20%, Faculty Status: 0
Course: HPHY337, Instructor: Brian Reed Nichols, Taught Count: 1, Aprec Avg: 76.36%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY362, Instructor: Grace Marie Golden, Taught Count: 7, Aprec Avg: 43.96%, Failprec Avg: 1.55%, Faculty Status: 1
Course: HPHY362, Instructor: Shelley Wadsworth Linens, Taught Count: 1, Aprec Avg: 50.77%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY371, Instructor: John R. Halliwill, Taught Count: 2, Aprec Avg: 49.03%, Failprec Avg: 0.29%, Faculty Status: 1
Course: HPHY371, Instructor: Kimber Marie Mattox, Taught Count: 2, Aprec Avg: 41.96%, Failprec Avg: 0.45%, Faculty Status: 0
Course: HPHY371, Instructor: Philip D. Matern, Taught Count: 3, Aprec Avg: 26.92%, Failprec Avg: 0.28%, Faculty Status: 0
Course: HPHY371, Instructor: Dylan Charles Sieck, Taught Count: 1, Aprec Avg: 13.68%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY381, Instructor: On-Yee Lo, Taught Count: 1, Aprec Avg: 70.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY381, Instructor: Michael E. Hahn, Taught Count: 2, Aprec Avg: 29.81%, Failprec Avg: 1.93%, Faculty Status: 1
Course: HPHY381, Instructor: James John Hannigan, Taught Count: 1, Aprec Avg: 97.22%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY381, Instructor: Andrew Robert Karduna, Taught Count: 1, Aprec Avg: 41.94%, Failprec Avg: 3.23%, Faculty Status: 1
Course: HPHY399, Instructor: Philip D. Matern, Taught Count: 1, Aprec Avg: 50.88%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Kimber Marie Mattox, Taught Count: 2, Aprec Avg: 46.80%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Brian Reed Nichols, Taught Count: 5, Aprec Avg: 41.52%, Failprec Avg: 1.25%, Faculty Status: 1
Course: HPHY410, Instructor: Carrie Evelyn McCurdy, Taught Count: 1, Aprec Avg: 66.67%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Brian Harry Dalton, Taught Count: 1, Aprec Avg: 52.63%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Philip D. Matern, Taught Count: 1, Aprec Avg: 77.78%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Robin M. Hopkins, Taught Count: 1, Aprec Avg: 100.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Ashley Elizabeth Walker, Taught Count: 2, Aprec Avg: 69.72%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Adrianne G. Huxtable, Taught Count: 1, Aprec Avg: 57.14%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY410, Instructor: Ian Greenhouse, Taught Count: 1, Aprec Avg: 25.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY412, Instructor: Andrew Thomas Lovering, Taught Count: 3, Aprec Avg: 53.30%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY413, Instructor: Hans Christian Dreyer, Taught Count: 1, Aprec Avg: 46.43%, Failprec Avg: 3.57%, Faculty Status: 1
Course: HPHY413, Instructor: Philip D. Matern, Taught Count: 1, Aprec Avg: 82.61%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY413, Instructor: Damien M. Callahan, Taught Count: 1, Aprec Avg: 68.97%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY414, Instructor: Hans Christian Dreyer, Taught Count: 1, Aprec Avg: 92.59%, Failprec Avg: 3.70%, Faculty Status: 1
Course: HPHY417, Instructor: Jeffrey Gilbert, Taught Count: 2, Aprec Avg: 36.58%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY419, Instructor: Marjorie H. Woollacott, Taught Count: 2, Aprec Avg: 54.52%, Failprec Avg: 2.94%, Faculty Status: 1
Course: HPHY421, Instructor: Brian Reed Nichols, Taught Count: 2, Aprec Avg: 42.70%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY422, Instructor: Carrie Evelyn McCurdy, Taught Count: 1, Aprec Avg: 66.67%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY433, Instructor: Jon W. Runyeon, Taught Count: 3, Aprec Avg: 74.94%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY434, Instructor: Anita D. Christie, Taught Count: 3, Aprec Avg: 79.37%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY434, Instructor: Brian Harry Dalton, Taught Count: 1, Aprec Avg: 50.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY435, Instructor: Brian Harry Dalton, Taught Count: 1, Aprec Avg: 86.36%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY441, Instructor: Aaron W. Harding, Taught Count: 1, Aprec Avg: 94.74%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY442, Instructor: Jonathon Cory Miner, Taught Count: 1, Aprec Avg: 60.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: HPHY443, Instructor: Brian Reed Nichols, Taught Count: 1, Aprec Avg: 54.05%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY460, Instructor: Sean Michael Roach, Taught Count: 2, Aprec Avg: 70.46%, Failprec Avg: 2.00%, Faculty Status: 0
Course: HPHY462, Instructor: Grace Marie Golden, Taught Count: 4, Aprec Avg: 81.75%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY470, Instructor: John R. Halliwill, Taught Count: 4, Aprec Avg: 78.17%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY470, Instructor: Christopher Todd Minson, Taught Count: 2, Aprec Avg: 55.56%, Failprec Avg: 0.00%, Faculty Status: 1
Course: HPHY473, Instructor: Andrew Thomas Lovering, Taught Count: 1, Aprec Avg: 77.78%, Failprec Avg: 0.00%, Faculty Status: 1
Course: MATH105, Instructor: Elina Yurevna Kleshcheva, Taught Count: 3, Aprec Avg: 25.84%, Failprec Avg: 11.94%, Faculty Status: 0
Course: MATH105, Instructor: David Christopher Steinberg, Taught Count: 5, Aprec Avg: 16.52%, Failprec Avg: 12.26%, Faculty Status: 0
Course: MATH105, Instructor: Cassandra Rae Sturgill, Taught Count: 1, Aprec Avg: 9.17%, Failprec Avg: 14.68%, Faculty Status: 0
Course: MATH105, Instructor: Tammy Marie Nezol, Taught Count: 2, Aprec Avg: 35.65%, Failprec Avg: 13.16%, Faculty Status: 0
Course: MATH105, Instructor: Clover May, Taught Count: 1, Aprec Avg: 59.38%, Failprec Avg: 6.25%, Faculty Status: 0
Course: MATH105, Instructor: Nickolas Donald Winovich, Taught Count: 1, Aprec Avg: 53.33%, Failprec Avg: 0.00%, Faculty Status: 0
Course: MATH105, Instructor: Eric King Hogle, Taught Count: 1, Aprec Avg: 63.64%, Failprec Avg: 4.54%, Faculty Status: 0
Course: MATH105, Instructor: Cynthia Ann Lester, Taught Count: 1, Aprec Avg: 0.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: MATH105, Instructor: Alexander Kleshchev, Taught Count: 1, Aprec Avg: 26.98%, Failprec Avg: 7.94%, Faculty Status: 1
Course: MATH105, Instructor: James Isenberg, Taught Count: 1, Aprec Avg: 10.38%, Failprec Avg: 5.66%, Faculty Status: 1
Course: MATH105, Instructor: Cassandra Rae Fisher, Taught Count: 8, Aprec Avg: 24.03%, Failprec Avg: 15.73%, Faculty Status: 0
Course: MATH105, Instructor: Christophe H. Dethier, Taught Count: 1, Aprec Avg: 50.00%, Failprec Avg: 0.00%, Faculty Status: 0
Course: MATH105, Instructor: Doeke David Buursma, Taught Count: 2, Aprec Avg: 40.67%, Failprec Avg: 4.78%, Faculty Status: 0
Course: MATH105, Instructor: Bradley Lewis Burdick, Taught Count: 1, Aprec Avg: 20.00%, Failprec Avg: 26.67%, Faculty Status: 0
Course: MATH105, Instructor: Helen Kathleen Jenne, Taught Count: 1, Aprec Avg: 23.81%, Failprec Avg: 9.52%, Faculty Status: 0
Course: MATH105, Instructor: Kristen Lynn Henderson, Taught Count: 1, Aprec Avg: 12.68%, Failprec Avg: 9.89%, Faculty Status: 0
Course: MATH106, Instructor: Jeffrey Andrew Battiste, Taught Count: 1, Aprec Avg: 3.03%, Failprec Avg: 27.27%, Faculty Status: 0
Course: MATH106, Instructor: David Christopher Steinberg, Taught Count: 6, Aprec Avg: 19.93%, Failprec Avg: 9.49%, Faculty Status: 0
Course: MATH106, Instructor: Craig Choules Tingey, Taught Count: 1, Aprec Avg: 26.97%, Failprec Avg: 7.87%, Faculty Status: 1
Course: MATH106, Instructor: Adam Paul Welly, Taught Count: 1, Aprec Avg: 77.50%, Failprec Avg: 2.50%, Faculty Status: 0
